Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,year,month,month_name
793,2023-02-05,cust793,male,54,beauty,1,30,30,2023,2,feb
794,2023-09-17,cust794,female,60,beauty,1,300,300,2023,9,sep
795,2023-11-28,cust795,male,57,electronics,1,300,300,2023,11,nov
796,2023-06-24,cust796,male,43,beauty,4,30,120,2023,6,jun
797,2023-01-07,cust797,male,40,clothing,3,25,75,2023,1,jan
798,2023-08-04,cust798,male,61,clothing,1,50,50,2023,8,aug
799,2023-09-08,cust799,male,56,electronics,2,50,100,2023,9,sep
800,2023-02-24,cust800,male,32,clothing,4,300,1200,2023,2,feb
801,2023-08-10,cust801,male,21,clothing,4,50,200,2023,8,aug
802,2023-07-05,cust802,female,46,beauty,1,30,30,2023,7,jul
803,2023-11-22,cust803,male,39,clothing,4,25,100,2023,11,nov
804,2023-08-24,cust804,male,42,electronics,1,30,30,2023,8,aug
805,2023-12-29,cust805,female,30,beauty,3,500,1500,2023,12,dec
806,2023-03-20,cust806,female,35,beauty,3,300,900,2023,3,mar
807,2023-08-11,cust807,female,50,electronics,4,50,200,2023,8,aug
808,2023-04-01,cust808,male,33,beauty,4,500,2000,2023,4,apr
809,2023-09-25,cust809,female,62,beauty,2,50,100,2023,9,sep
810,2023-11-30,cust810,male,59,electronics,4,25,100,2023,11,nov
811,2023-05-19,cust811,male,61,beauty,2,25,50,2023,5,may
812,2023-11-12,cust812,male,19,electronics,3,25,75,2023,11,nov
813,2023-10-03,cust813,male,52,electronics,3,50,150,2023,10,oct
814,2023-09-05,cust814,female,59,clothing,1,500,500,2023,9,sep
815,2023-08-27,cust815,female,51,clothing,3,25,75,2023,8,aug
816,2023-08-12,cust816,male,47,beauty,2,500,1000,2023,8,aug
817,2023-10-31,cust817,male,30,beauty,4,50,200,2023,10,oct
818,2023-05-18,cust818,male,30,electronics,1,500,500,2023,5,may
819,2023-06-15,cust819,female,35,beauty,2,50,100,2023,6,jun
820,2023-05-06,cust820,male,49,electronics,4,50,200,2023,5,may
821,2023-02-14,cust821,male,49,electronics,1,300,300,2023,2,feb
822,2023-05-23,cust822,female,52,beauty,3,50,150,2023,5,may
823,2023-08-19,cust823,female,56,electronics,2,50,100,2023,8,aug
824,2023-05-05,cust824,male,63,clothing,4,30,120,2023,5,may
825,2023-08-26,cust825,female,46,beauty,1,25,25,2023,8,aug
826,2023-10-19,cust826,female,46,clothing,1,300,300,2023,10,oct
827,2023-11-09,cust827,male,61,beauty,3,300,900,2023,11,nov
828,2023-12-09,cust828,female,33,electronics,4,300,1200,2023,12,dec
829,2023-07-14,cust829,male,61,beauty,3,30,90,2023,7,jul
830,2023-06-22,cust830,female,64,clothing,3,50,150,2023,6,jun
831,2023-01-15,cust831,male,27,electronics,4,25,100,2023,1,jan
832,2023-09-11,cust832,male,47,beauty,4,500,2000,2023,9,sep
833,2023-06-16,cust833,male,42,beauty,4,50,200,2023,6,jun
834,2023-04-04,cust834,female,56,beauty,2,30,60,2023,4,apr
835,2023-09-07,cust835,male,37,clothing,4,50,200,2023,9,sep
836,2023-04-19,cust836,female,22,clothing,1,50,50,2023,4,apr
837,2023-07-01,cust837,male,18,beauty,3,30,90,2023,7,jul
838,2023-05-13,cust838,male,47,electronics,2,300,600,2023,5,may
839,2023-06-24,cust839,female,20,electronics,4,300,1200,2023,6,jun
840,2023-05-24,cust840,male,62,clothing,2,25,50,2023,5,may
841,2023-11-02,cust841,male,31,electronics,4,25,100,2023,11,nov
842,2023-12-26,cust842,female,47,clothing,2,300,600,2023,12,dec
843,2023-05-22,cust843,male,21,beauty,3,500,1500,2023,5,may
844,2023-10-12,cust844,male,35,clothing,3,50,150,2023,10,oct
845,2023-01-06,cust845,male,54,clothing,1,500,500,2023,1,jan
846,2023-09-22,cust846,male,42,beauty,1,50,50,2023,9,sep
847,2023-04-08,cust847,female,18,electronics,4,300,1200,2023,4,apr
848,2023-02-13,cust848,female,63,clothing,3,25,75,2023,2,feb
849,2023-05-04,cust849,male,32,clothing,2,25,50,2023,5,may
850,2023-07-28,cust850,female,26,beauty,2,500,1000,2023,7,jul
851,2023-09-08,cust851,male,32,electronics,2,25,50,2023,9,sep
852,2023-10-12,cust852,female,41,clothing,1,300,300,2023,10,oct
853,2023-05-04,cust853,male,21,beauty,2,500,1000,2023,5,may
854,2023-12-20,cust854,male,29,clothing,1,50,50,2023,12,dec
855,2023-09-01,cust855,male,54,beauty,1,25,25,2023,9,sep
856,2023-11-27,cust856,male,54,electronics,4,30,120,2023,11,nov
857,2023-12-31,cust857,male,60,electronics,2,25,50,2023,12,dec
858,2023-09-09,cust858,male,23,electronics,2,50,100,2023,9,sep
859,2023-08-18,cust859,female,56,electronics,3,500,1500,2023,8,aug
860,2023-01-09,cust860,male,63,clothing,4,50,200,2023,1,jan
861,2023-02-17,cust861,female,41,clothing,3,30,90,2023,2,feb
862,2023-05-31,cust862,male,28,electronics,4,300,1200,2023,5,may
863,2023-04-24,cust863,female,30,electronics,2,25,50,2023,4,apr
864,2023-07-27,cust864,female,51,electronics,1,500,500,2023,7,jul
865,2023-12-21,cust865,female,42,clothing,1,300,300,2023,12,dec
866,2023-05-05,cust866,male,24,electronics,1,50,50,2023,5,may
867,2023-06-06,cust867,male,21,electronics,1,500,500,2023,6,jun
868,2023-12-06,cust868,female,25,electronics,1,300,300,2023,12,dec
869,2023-10-25,cust869,male,37,beauty,3,500,1500,2023,10,oct
870,2023-07-08,cust870,female,46,electronics,4,30,120,2023,7,jul
871,2023-08-31,cust871,male,62,beauty,2,30,60,2023,8,aug
872,2023-10-11,cust872,female,63,beauty,3,25,75,2023,10,oct
873,2023-09-29,cust873,female,27,electronics,4,25,100,2023,9,sep
874,2023-06-26,cust874,male,60,beauty,1,30,30,2023,6,jun
875,2023-08-06,cust875,female,51,electronics,4,500,2000,2023,8,aug
876,2023-10-09,cust876,male,43,clothing,4,30,120,2023,10,oct
877,2023-06-19,cust877,female,58,clothing,1,25,25,2023,6,jun
878,2023-06-30,cust878,female,20,clothing,1,30,30,2023,6,jun
879,2023-12-26,cust879,male,23,clothing,1,30,30,2023,12,dec
880,2023-08-21,cust880,male,22,beauty,2,500,1000,2023,8,aug
881,2023-05-19,cust881,male,22,electronics,1,300,300,2023,5,may
882,2023-06-06,cust882,female,64,electronics,2,25,50,2023,6,jun
883,2023-05-09,cust883,male,40,electronics,1,500,500,2023,5,may
884,2023-04-29,cust884,female,26,clothing,2,30,60,2023,4,apr
885,2023-03-03,cust885,female,52,clothing,4,30,120,2023,3,mar
886,2023-04-09,cust886,male,37,electronics,3,300,900,2023,4,apr
887,2023-06-11,cust887,male,59,clothing,4,25,100,2023,6,jun
888,2023-03-03,cust888,female,52,electronics,4,25,100,2023,3,mar
889,2023-10-02,cust889,female,35,electronics,1,50,50,2023,10,oct
890,2023-12-20,cust890,male,34,electronics,2,25,50,2023,12,dec
891,2023-04-05,cust891,male,41,electronics,3,300,900,2023,4,apr
892,2023-04-09,cust892,male,20,electronics,1,50,50,2023,4,apr
893,2023-04-21,cust893,male,49,electronics,1,50,50,2023,4,apr
894,2023-09-05,cust894,male,52,electronics,1,30,30,2023,9,sep
895,2023-05-22,cust895,female,55,clothing,4,30,120,2023,5,may
896,2023-10-29,cust896,female,30,electronics,2,25,50,2023,10,oct
897,2023-09-26,cust897,female,64,electronics,2,50,100,2023,9,sep
898,2023-11-02,cust898,female,42,clothing,3,30,90,2023,11,nov
899,2023-05-25,cust899,male,26,clothing,2,300,600,2023,5,may
900,2023-02-21,cust900,male,21,clothing,2,30,60,2023,2,feb
901,2023-04-10,cust901,male,31,electronics,1,30,30,2023,4,apr
902,2023-06-01,cust902,female,54,beauty,1,50,50,2023,6,jun
903,2023-04-27,cust903,female,51,beauty,4,50,200,2023,4,apr
904,2023-07-04,cust904,male,28,clothing,1,500,500,2023,7,jul
905,2023-04-02,cust905,male,58,beauty,1,300,300,2023,4,apr
906,2023-06-04,cust906,female,20,clothing,1,50,50,2023,6,jun
907,2023-01-08,cust907,female,45,electronics,1,25,25,2023,1,jan
908,2023-12-29,cust908,male,46,beauty,4,300,1200,2023,12,dec
909,2023-10-01,cust909,male,26,electronics,1,300,300,2023,10,oct
910,2023-03-06,cust910,female,20,beauty,3,50,150,2023,3,mar
911,2023-05-21,cust911,male,42,electronics,3,300,900,2023,5,may
912,2023-01-24,cust912,male,51,beauty,3,50,150,2023,1,jan
913,2023-01-28,cust913,male,29,electronics,3,30,90,2023,1,jan
914,2023-10-11,cust914,female,59,electronics,1,500,500,2023,10,oct
915,2023-05-30,cust915,female,26,beauty,3,30,90,2023,5,may
916,2023-12-24,cust916,female,32,electronics,1,50,50,2023,12,dec
917,2023-03-06,cust917,female,57,electronics,4,50,200,2023,3,mar
918,2023-11-23,cust918,female,42,electronics,3,30,90,2023,11,nov
919,2023-09-09,cust919,female,22,beauty,2,25,50,2023,9,sep
920,2023-02-22,cust920,female,28,beauty,3,25,75,2023,2,feb
921,2023-01-07,cust921,male,51,electronics,3,25,75,2023,1,jan
922,2023-10-21,cust922,male,41,electronics,1,50,50,2023,10,oct
923,2023-05-26,cust923,male,32,beauty,3,300,900,2023,5,may
924,2023-08-29,cust924,male,55,beauty,2,50,100,2023,8,aug
925,2023-09-03,cust925,male,25,electronics,1,300,300,2023,9,sep
926,2023-08-14,cust926,male,22,electronics,1,30,30,2023,8,aug
927,2023-06-24,cust927,male,43,electronics,4,500,2000,2023,6,jun
928,2023-04-05,cust928,female,35,clothing,4,300,1200,2023,4,apr
929,2023-01-27,cust929,female,23,beauty,3,25,75,2023,1,jan
930,2023-05-10,cust930,male,54,clothing,4,50,200,2023,5,may
931,2023-09-02,cust931,male,30,beauty,4,30,120,2023,9,sep
932,2023-02-28,cust932,female,45,beauty,4,25,100,2023,2,feb
933,2023-02-03,cust933,male,22,beauty,1,30,30,2023,2,feb
934,2023-07-25,cust934,male,30,beauty,1,500,500,2023,7,jul
935,2023-09-09,cust935,female,34,beauty,1,50,50,2023,9,sep
936,2023-02-07,cust936,male,57,beauty,4,50,200,2023,2,feb
937,2023-10-23,cust937,female,62,beauty,1,500,500,2023,10,oct
938,2023-11-19,cust938,male,49,clothing,4,50,200,2023,11,nov
939,2023-12-18,cust939,female,46,electronics,1,300,300,2023,12,dec
940,2023-01-28,cust940,female,20,electronics,1,30,30,2023,1,jan
941,2023-03-19,cust941,female,57,clothing,2,25,50,2023,3,mar
942,2023-03-18,cust942,male,51,clothing,3,500,1500,2023,3,mar
943,2023-10-16,cust943,female,57,clothing,4,300,1200,2023,10,oct
944,2023-06-05,cust944,male,44,clothing,2,25,50,2023,6,jun
945,2023-02-13,cust945,male,30,beauty,1,25,25,2023,2,feb
946,2023-05-08,cust946,male,62,electronics,4,500,2000,2023,5,may
947,2023-03-02,cust947,male,50,beauty,1,300,300,2023,3,mar
948,2023-10-13,cust948,female,23,electronics,3,25,75,2023,10,oct
949,2023-08-02,cust949,female,41,electronics,2,25,50,2023,8,aug
950,2023-11-07,cust950,male,36,clothing,3,300,900,2023,11,nov
951,2023-11-02,cust951,male,33,beauty,2,50,100,2023,11,nov
952,2023-11-13,cust952,female,57,clothing,1,25,25,2023,11,nov
953,2023-04-26,cust953,male,45,beauty,3,30,90,2023,4,apr
954,2023-09-25,cust954,female,50,electronics,3,300,900,2023,9,sep
955,2023-07-14,cust955,male,58,clothing,1,25,25,2023,7,jul
956,2023-08-19,cust956,male,30,clothing,3,500,1500,2023,8,aug
957,2023-08-15,cust957,female,60,electronics,4,30,120,2023,8,aug
958,2023-06-02,cust958,male,62,electronics,2,25,50,2023,6,jun
959,2023-10-29,cust959,female,42,electronics,2,30,60,2023,10,oct
960,2023-08-08,cust960,male,59,clothing,2,30,60,2023,8,aug
961,2023-06-06,cust961,male,53,beauty,4,50,200,2023,6,jun
962,2023-10-19,cust962,male,44,clothing,2,30,60,2023,10,oct
963,2023-11-14,cust963,female,55,beauty,1,50,50,2023,11,nov
964,2023-01-31,cust964,male,24,clothing,3,300,900,2023,1,jan
965,2023-11-09,cust965,male,22,clothing,4,50,200,2023,11,nov
966,2023-02-20,cust966,male,60,electronics,2,500,1000,2023,2,feb
967,2023-04-17,cust967,male,62,beauty,1,25,25,2023,4,apr
968,2023-11-17,cust968,female,48,clothing,3,300,900,2023,11,nov
969,2023-04-19,cust969,female,40,clothing,3,300,900,2023,4,apr
970,2023-05-16,cust970,male,59,electronics,4,500,2000,2023,5,may
971,2023-12-05,cust971,female,27,electronics,4,50,200,2023,12,dec
972,2023-02-11,cust972,male,49,beauty,4,25,100,2023,2,feb
973,2023-03-22,cust973,male,60,clothing,1,50,50,2023,3,mar
974,2023-05-03,cust974,male,47,beauty,1,30,30,2023,5,may
975,2023-03-30,cust975,female,56,clothing,4,50,200,2023,3,mar
976,2023-10-10,cust976,female,48,beauty,2,300,600,2023,10,oct
977,2023-02-08,cust977,female,35,electronics,3,25,75,2023,2,feb
978,2023-03-22,cust978,female,53,clothing,3,50,150,2023,3,mar
979,2023-01-02,cust979,female,19,beauty,1,25,25,2023,1,jan
980,2023-07-29,cust980,female,31,electronics,3,25,75,2023,7,jul
981,2023-08-19,cust981,female,30,electronics,2,30,60,2023,8,aug
982,2023-12-19,cust982,female,46,beauty,3,30,90,2023,12,dec
983,2023-11-01,cust983,female,29,clothing,1,300,300,2023,11,nov
984,2023-08-29,cust984,male,56,clothing,1,500,500,2023,8,aug
985,2023-05-30,cust985,female,19,electronics,2,25,50,2023,5,may
986,2023-01-17,cust986,female,49,clothing,2,500,1000,2023,1,jan
987,2023-04-29,cust987,female,30,clothing,3,300,900,2023,4,apr
988,2023-05-28,cust988,female,63,clothing,3,25,75,2023,5,may
989,2023-12-28,cust989,female,44,electronics,1,25,25,2023,12,dec
990,2023-05-25,cust990,female,58,beauty,2,500,1000,2023,5,may
991,2023-12-26,cust991,female,34,clothing,2,50,100,2023,12,dec
992,2023-08-21,cust992,female,57,electronics,2,30,60,2023,8,aug
993,2023-02-06,cust993,female,48,electronics,3,50,150,2023,2,feb
994,2023-12-18,cust994,female,51,beauty,2,500,1000,2023,12,dec
995,2023-04-30,cust995,female,41,clothing,1,30,30,2023,4,apr
996,2023-05-16,cust996,male,62,clothing,1,50,50,2023,5,may
997,2023-11-17,cust997,male,52,beauty,3,30,90,2023,11,nov
998,2023-10-29,cust998,female,23,beauty,4,25,100,2023,10,oct
999,2023-12-05,cust999,female,36,electronics,3,50,150,2023,12,dec
1000,2023-04-12,cust1000,male,47,electronics,4,30,120,2023,4,apr
